"SubjectId";"BusinessTrip";"PartySize";"Age25_44";"Age45_54";"Age55";"Income";"Female";"Undergraduate";"Posgraduate";"AirlineFirstFlight_1";"AirlineFirstFlight_2";"AirlineFirstFlight_3";"AirlineSecondFlight_3";"TripTimeHours_1";"TripTimeHours_2";"TripTimeHours_3";"Legroom12";"Legroom13";"Legroom14";"Legroom22";"Legroom23";"Legroom24";"Legroom32";"Legroom33";"Legroom34";"Fare_1";"Fare_2";"Fare_3";"StopPenaltyHours_2";"StopPenaltyHours_3";"IncomeDummy";"DiffTime1";"DiffTime2";"DiffTime3";"Choice"
1813;1;1;1;0;0;30;1;0;0;5;3;1;5;4,48333;5,98333;5,98333;0;1;0;0;0;0;0;0;0;595;570;445;1;1;1;2,51666666666667;4,98333333333333;4,98333333333333;3
1814;1;1;1;0;0;162,5;0;0;1;1;5;11;3;5,3;7,3;7,3;0;0;1;0;0;1;0;0;1;885;775;665;1,5;1,5;0;2;0;4;1
1815;0;2;0;0;1;60;0;0;1;1;3;5;4;3,61667;6,11667;5,61667;1;0;0;0;0;0;0;0;0;415;585;565;2;1,5;1;3,61666666666667;4,61666666666667;8,61666666666667;1
1816;0;4;1;0;0;350;0;0;1;1;3;5;4;6,35;7,85;7,85;0;0;0;1;0;0;0;0;1;740;775;670;1;1;0;3;3;0;1
1817;0;4;0;0;0;350;0;0;0;4;1;4;1;5,45;6,95;7,95;1;0;0;0;1;0;0;0;0;290;210;245;1;2;0;6,95;5,45;10,95;2
1818;0;1;1;0;0;112,5;1;0;1;7;9;6;2;4,56667;7,06667;5,56667;0;1;0;0;1;0;0;0;0;450;450;495;2;0,5;0;8;8;0,5;3
1819;0;2;0;0;1;30;0;1;0;1;4;4;1;2,43333;4,43333;4,93333;0;1;0;0;0;0;0;0;1;240;220;220;1,5;2;1;1,06666666666667;0,933333333333333;0,433333333333333;3
1821;0;1;1;0;0;60;1;1;0;7;7;7;4;5,3;7,8;6,8;0;0;0;0;1;0;1;0;0;775;710;710;2;1;1;4,3;7,8;8,8;2
1822;1;1;1;0;0;60;0;1;0;3;7;2;9;2,16667;3,16667;4,66667;1;0;0;0;0;0;0;0;0;395;415;475;0,5;2;1;2,83333333333333;4,83333333333333;6,33333333333333;1
1824;0;1;1;0;0;112,5;0;1;0;5;5;5;2;5,73333;7,73333;7,73333;0;1;0;1;0;0;1;0;0;540;470;400;1,5;1,5;0;6,73333333333333;10,2333333333333;2,73333333333333;3
1825;0;1;1;0;0;112,5;0;0;0;6;4;2;3;5,56667;7,06667;7,06667;0;1;0;0;0;0;0;0;0;500;500;500;1;1;0;6;1,5;3;1
1826;0;1;1;0;0;40;0;0;0;6;4;2;3;4,86667;6,36667;6,36667;0;1;0;0;0;0;0;0;0;470;470;470;1;1;1;6,5;9,5;8,5;1
1829;1;1;0;1;0;350;0;1;0;2;7;4;6;5,36667;7,86667;6,86667;1;0;0;0;0;0;0;0;1;520;520;450;2;1;0;6,13333333333333;3,63333333333333;3,13333333333333;3
1830;0;2;1;0;0;92,5;1;1;0;7;1;2;5;4,33333;5,33333;6,33333;0;0;0;0;0;1;0;0;0;230;210;200;0,5;1,5;1;3,33333333333333;0,333333333333333;5,33333333333333;1
1831;0;5;1;0;0;350;1;1;0;7;5;2;1;4,83333;6,33333;6,83333;0;0;0;1;0;0;0;0;0;385;425;385;1;1,5;0;4,08333333333333;5,58333333333333;10,0833333333333;1
1832;0;3;0;1;0;350;0;0;1;7;5;4;6;2,51667;4,01667;4,51667;0;0;1;0;1;0;1;0;0;320;350;370;1;1,5;0;3;6;0;1
1834;0;3;1;0;0;50;0;0;0;1;1;1;4;2,43333;3,93333;3,93333;1;0;0;0;0;1;1;0;0;300;235;245;1;1;1;5,5;0,5;1,5;2
1835;0;2;0;0;0;50;0;1;0;7;6;1;6;4,08333;6,08333;5,08333;0;0;0;1;0;0;0;0;1;205;165;185;1,5;0,5;1;2,5;8;2,5;1
1836;0;4;1;0;0;350;0;0;1;6;7;5;6;4,18333;6,68333;6,68333;0;0;1;0;0;0;1;0;0;375;340;355;2;2;0;13;9;9;2
1837;0;2;0;0;0;10;1;0;0;6;9;3;7;4,56667;6,06667;6,06667;0;0;0;1;0;0;0;0;1;475;385;495;1;1;1;0,433333333333333;1,06666666666667;8,56666666666667;2
1838;1;1;1;0;0;20;1;1;0;6;8;3;6;4,16667;6,66667;6,16667;1;0;0;0;0;0;0;0;0;370;350;335;2;1,5;1;7,16666666666667;11,1666666666667;0,166666666666667;1
1839;0;2;0;1;0;112,5;1;0;0;10;10;2;5;3,33333;4,83333;4,83333;1;0;0;0;0;1;1;0;0;295;375;310;1;1;0;1,5;3;3;1
1840;0;3;0;0;0;10;1;1;0;5;3;9;6;5;6,5;6,5;1;0;0;0;0;1;1;0;0;375;415;415;1;1;1;1;0,5;0,5;1
1841;0;2;1;0;0;187,5;0;1;0;4;1;2;7;1,73333;3,23333;4,23333;0;1;0;1;0;0;1;0;0;230;275;195;1;2;0;7,5;13,5;10,5;1
1842;0;5;0;1;0;187,5;0;0;1;6;8;7;5;5,21667;7,71667;7,21667;0;1;0;0;0;1;1;0;0;765;800;835;2;1,5;0;2;1;2;1
1843;0;1;0;0;0;92,5;1;0;0;1;3;6;7;2,23333;3,73333;3,73333;0;0;1;0;1;0;0;1;0;265;250;195;1;1;1;7,76666666666667;1,23333333333333;1,76666666666667;1
1845;0;2;0;1;0;50;0;0;1;4;11;6;1;1;3;2,5;0;0;0;0;0;0;1;0;0;105;80;85;1,5;1;1;1,25;5,75;2,75;1
1846;0;2;1;0;0;70;1;0;0;7;3;3;8;4,53333;6,53333;6,03333;0;0;1;0;0;1;0;0;0;280;295;265;1,5;1;1;6,5;5,5;6,5;2
1847;1;1;0;0;0;92,5;1;1;0;3;8;1;4;1,85;3,85;3,35;1;0;0;0;1;0;0;0;1;575;575;410;1,5;1;1;3,85;11,85;11,35;3
1849;0;1;0;0;0;30;1;1;0;4;3;7;6;1,61667;3,11667;4,11667;0;0;1;0;0;1;0;0;1;245;215;235;1;2;1;4,88333333333333;7,88333333333333;6,88333333333333;2
1850;1;1;0;1;0;92,5;1;0;0;4;4;8;7;2,51667;3,51667;4,51667;0;0;0;0;0;1;0;0;0;145;160;185;0,5;1,5;1;10,5;4,5;9;1
1851;0;2;1;0;0;30;0;0;0;6;4;2;3;3,56667;5,06667;5,06667;0;1;0;0;0;0;0;0;0;565;565;565;1;1;1;10,5666666666667;9,06666666666667;10,0666666666667;1
1852;1;1;1;0;0;80;1;1;0;2;6;5;7;3,03333;5,03333;4,03333;0;1;0;0;0;0;0;0;0;490;460;570;1,5;0,5;1;2,5;4;2;1
1853;0;1;1;0;0;92,5;1;1;0;3;6;5;1;2,75;5,25;4,25;0;0;0;0;1;0;1;0;0;465;445;535;2;1;1;2;2;1;1
1854;0;1;0;1;0;187,5;0;0;0;1;5;10;3;2,28333;3,28333;3,78333;0;1;0;0;1;0;0;0;0;360;345;455;0,5;1;0;4,28333333333333;3,28333333333333;3,78333333333333;1
1855;0;2;1;0;0;350;0;1;0;6;1;1;11;2,28333;3,28333;3,28333;0;0;1;1;0;0;0;0;0;570;655;655;0,5;0,5;0;1,75;0,75;2,75;1
1856;0;1;0;0;0;40;1;1;0;2;1;3;9;1,91667;3,91667;3,41667;0;0;0;0;0;0;1;0;0;135;135;150;1,5;1;1;1;1;5,5;1
1857;0;1;1;0;0;10;1;1;0;10;1;6;5;5;6;6;0;1;0;0;0;1;0;1;0;250;250;240;0,5;0,5;1;5;6;1;3
1858;0;1;1;0;0;50;1;1;0;3;6;5;1;4,96667;7,46667;6,46667;0;0;0;0;1;0;1;0;0;325;305;370;2;1;1;5;5;0,5;1
1859;0;2;1;0;0;70;0;0;0;3;6;6;3;4,98333;7,48333;6,48333;0;0;1;1;0;0;0;0;0;610;750;750;2;1;1;0;5;3;1
1860;0;4;1;0;0;92,5;1;1;0;7;4;9;5;2,48333;3,98333;4,98333;0;1;0;1;0;0;1;0;0;305;350;290;1;2;1;4,73333333333333;0,233333333333333;1,76666666666667;3
1862;0;2;1;0;0;92,5;0;1;0;5;7;11;3;3,71667;4,71667;5,21667;1;0;0;1;0;0;1;0;0;315;345;255;0,5;1;1;5,5;0,5;1,5;3
1863;1;5;0;1;0;60;1;0;1;5;1;5;4;4,98333;7,48333;6,98333;0;1;0;0;0;1;1;0;0;645;750;790;2;1,5;1;4,98333333333333;14,4833333333333;6,98333333333333;1
1864;0;2;1;0;0;60;1;1;0;2;3;2;5;5,56667;6,56667;7,56667;0;0;1;0;0;0;1;0;0;380;380;335;0,5;1,5;1;3,06666666666667;1,06666666666667;2,43333333333333;1
1865;0;1;0;1;0;350;0;1;0;10;6;7;1;1;3;3;1;0;0;0;1;0;0;0;0;155;140;160;1,5;1,5;0;5;1;2,5;1
1866;1;1;0;1;0;162,5;0;1;0;2;4;5;9;2,08333;4,58333;3,08333;0;1;0;0;1;0;0;0;0;205;210;170;2;0,5;0;6,91666666666667;0,0833333333333333;7,41666666666667;2
1867;0;1;1;0;0;40;1;1;0;4;2;6;3;5,8;8,3;7,3;0;0;0;0;1;0;1;0;0;515;685;570;2;1;1;5,75;4,25;1,25;3
1868;0;1;1;0;0;70;0;0;1;7;9;5;8;2,43333;4,93333;3,43333;1;0;0;1;0;0;1;0;0;240;210;180;2;0,5;1;6;1;4;3
1871;0;1;0;1;0;80;0;1;0;4;1;2;7;4,76667;7,26667;5,76667;0;0;1;0;0;0;0;1;0;295;375;310;2;0,5;1;4,23333333333333;5,73333333333333;6,23333333333333;2
1872;0;2;1;0;0;70;0;0;1;1;1;1;3;1,01667;3,51667;3,01667;0;0;0;0;1;0;0;1;0;130;130;105;2;1,5;1;3,48333333333333;0,516666666666667;5,98333333333333;1
1873;0;1;0;1;0;60;0;0;0;7;3;7;2;2,53333;4,53333;4,03333;0;0;0;0;0;0;1;0;0;150;205;150;1,5;1;1;0;7,5;1,5;1
1874;0;2;1;0;0;112,5;0;0;1;2;4;6;2;5,35;6,85;7,85;0;0;0;0;0;0;0;1;0;615;795;720;1;2;0;0;2;2;1
1875;1;2;1;0;0;70;1;1;0;4;11;6;1;2,23333;4,23333;3,73333;0;0;0;0;0;0;1;0;0;265;195;205;1,5;1;1;1,76666666666667;4,73333333333333;1,23333333333333;1
1876;0;1;0;0;0;60;1;1;0;2;3;4;3;5,3;7,3;6,8;1;0;0;0;1;0;0;0;1;795;975;795;1,5;1;1;9;13;14;1
1877;1;1;1;0;0;187,5;0;0;1;5;5;6;11;6,35;7,35;7,85;0;0;0;0;0;1;0;0;1;855;905;1160;0,5;1;0;0,6;2,4;3,9;2
1879;0;1;0;0;0;30;0;1;0;1;2;7;11;4,28333;6,78333;6,78333;0;0;0;0;0;1;0;0;0;230;260;260;2;2;1;2,71666666666667;1,78333333333333;1,78333333333333;2
1881;0;1;0;0;0;40;1;1;0;6;1;1;10;1,75;3,75;4,25;0;1;0;0;0;0;0;0;1;170;225;190;1,5;2;1;1;1;3,5;1
1882;0;2;1;0;0;50;1;0;1;7;3;3;8;5,35;7,35;6,85;0;0;1;0;0;1;0;0;0;455;480;435;1,5;1;1;9,5;8;9,5;1
1883;0;1;1;0;0;137,5;1;0;1;3;3;2;7;5,33333;6,83333;7,83333;1;0;0;0;1;0;0;0;0;375;360;410;1;2;0;10;8;10;1
1884;0;1;0;1;0;70;1;0;0;2;1;3;8;2,01667;3,01667;4,01667;1;0;0;1;0;0;0;1;0;420;350;385;0,5;1,5;1;5,5;1;10;1
1885;0;2;1;0;0;20;0;1;0;1;2;7;11;2,48333;4,98333;4,98333;0;0;0;0;0;1;0;0;0;205;230;230;2;2;1;5,51666666666667;0,0166666666666667;0,0166666666666667;2
1886;0;1;1;0;0;70;0;1;0;7;1;2;5;2,08333;3,08333;4,08333;0;0;0;0;0;1;0;0;0;155;140;135;0,5;1,5;1;7,5;1,5;7,5;1
1887;0;1;1;0;0;20;0;1;0;3;4;6;2;2,71667;3,71667;4,71667;0;1;0;0;1;0;0;0;1;270;270;240;0,5;1,5;1;4,5;1,5;10,5;1
1890;0;2;1;0;0;112,5;1;1;0;6;2;7;1;4,88333;5,88333;6,38333;0;0;1;0;0;0;0;1;0;730;520;610;0,5;1;0;2,5;0,5;2,5;2
1891;0;2;0;0;1;112,5;1;0;0;3;4;6;3;2,53333;4,53333;4,03333;0;0;1;0;0;1;0;0;0;280;235;225;1,5;1;0;7;3,5;5,5;1
1892;0;4;0;1;0;112,5;1;1;0;7;2;5;7;4,61667;5,61667;7,11667;0;0;0;0;1;0;0;1;0;510;440;535;0,5;2;0;0,116666666666667;7,11666666666667;8,61666666666667;1
1893;1;1;0;1;0;187,5;0;0;0;3;1;3;1;3,31667;4,81667;5,81667;0;0;1;0;0;1;0;0;1;495;385;405;1;2;0;5,31666666666667;9,81666666666667;6,81666666666667;1
1895;1;4;1;0;0;40;1;0;0;3;3;2;7;3,03333;5,53333;4,03333;0;0;0;0;0;1;0;0;1;460;490;490;2;0,5;1;2,5;7;8,5;1
1896;0;1;0;0;0;10;1;0;0;7;2;5;7;1,25;3,25;2,25;1;0;0;0;0;1;1;0;0;165;195;195;1,5;0,5;1;3,5;4;0,5;1
1897;0;1;1;0;0;112,5;1;1;0;2;2;1;6;5,8;7,8;6,8;0;0;1;0;1;0;0;1;0;325;345;310;1,5;0,5;0;2;0,5;5;1
1898;0;2;0;0;0;20;0;1;0;4;2;5;7;2,81667;5,31667;4,31667;0;0;1;1;0;0;0;0;0;320;285;285;2;1;1;8,93333333333333;2,56666666666667;0,0666666666666667;2
1899;0;1;0;1;0;112,5;1;1;0;1;6;4;5;5,36667;6,86667;6,36667;0;0;1;0;0;1;0;0;0;585;635;505;1;0,5;0;2,36666666666667;0,866666666666667;6,36666666666667;1
1900;0;2;1;0;0;60;1;1;0;3;1;3;1;1,18333;3,68333;2,18333;0;1;0;0;1;0;0;0;0;115;150;160;2;0,5;1;6,5;14;6,5;1
1901;1;3;1;0;0;50;0;1;0;7;1;2;5;1,6;2,6;3,6;0;0;0;0;0;1;0;0;0;140;130;125;0,5;1,5;1;2,1;2,9;4,1;1
1902;0;2;1;0;0;112,5;0;1;0;7;7;3;7;4,01667;6,51667;5,51667;0;0;1;1;0;0;0;0;0;610;700;550;2;1;0;1,01666666666667;2,51666666666667;1,48333333333333;1
1903;1;1;1;0;0;80;0;0;1;7;3;3;8;1,81667;3,81667;3,31667;0;0;1;0;0;1;0;0;0;245;255;230;1,5;1;1;1,81666666666667;5,31666666666667;3,31666666666667;1
1904;0;3;1;0;0;350;0;0;1;4;2;5;7;2,41667;4,91667;3,91667;0;0;1;1;0;0;0;0;0;525;470;470;2;1;0;7,58333333333333;0,916666666666667;1,08333333333333;1
1905;0;1;0;1;0;92,5;1;1;0;3;5;3;5;5,6;7,6;6,6;0;1;0;0;0;0;0;0;0;860;825;825;1,5;0,5;1;4;3;0;3
1906;1;2;0;0;1;350;0;0;0;4;2;5;6;2,53333;4,03333;4,53333;0;1;0;0;0;0;0;0;1;220;200;175;1;1,5;0;1;3;1;2
1907;1;1;0;1;0;70;0;1;0;2;1;7;2;2,75;4,75;4,25;0;0;1;0;0;1;0;0;0;320;320;425;1,5;1;1;1;1;1;1
1909;1;1;1;0;0;60;0;1;0;1;1;1;4;4,38333;5,88333;5,88333;1;0;0;0;0;1;1;0;0;645;505;535;1;1;1;11,5;4;5,5;2
1910;0;1;0;0;0;10;1;1;0;3;6;6;3;6,16667;8,66667;7,66667;0;0;1;1;0;0;0;0;0;610;755;755;2;1;1;4,16666666666667;1,66666666666667;2,66666666666667;1
1911;0;1;0;0;0;30;1;1;0;4;7;3;5;1,91667;3,91667;2,91667;1;0;0;0;0;1;1;0;0;325;255;310;1,5;0,5;1;5,5;2,5;8,5;2
1913;1;1;1;0;0;137,5;1;1;0;7;4;1;3;4,08333;5,58333;6,58333;1;0;0;0;1;0;0;0;0;235;300;285;1;2;0;5;9,5;5;1
1915;1;2;0;0;1;112,5;1;1;0;2;1;7;2;2,75;3,75;4,75;0;1;0;0;1;0;0;0;1;520;545;470;0,5;1,5;0;10;7;5;1
1916;0;2;0;0;0;70;0;1;0;6;3;6;5;5;6;6;1;0;0;0;0;0;0;0;1;300;285;300;0,5;0,5;1;9,5;10,5;6,5;3
1917;0;5;1;0;0;50;0;1;0;4;5;4;2;3,56667;5,56667;4,56667;0;0;0;1;0;0;0;0;1;395;415;430;1,5;0,5;1;0,566666666666667;0,566666666666667;2,56666666666667;1
1918;0;4;1;0;0;92,5;1;1;0;7;4;1;3;4,61667;6,11667;7,11667;1;0;0;0;1;0;0;0;0;315;400;385;1;2;1;1,11666666666667;0,383333333333333;3,61666666666667;1
1919;1;2;1;0;0;70;0;0;1;4;1;2;7;2,85;4,35;5,35;0;1;0;1;0;0;1;0;0;275;330;235;1;2;1;2,85;10,35;8,35;1
1921;1;1;0;0;1;350;0;1;0;3;4;6;2;4,88333;5,88333;6,88333;0;1;0;0;1;0;0;0;1;550;550;490;0,5;1,5;0;2,75;4,75;1,25;1
1922;1;1;1;0;0;50;0;1;0;6;1;9;2;2,51667;3,51667;3,51667;0;0;0;0;1;0;1;0;0;445;405;350;0,5;0,5;1;0,483333333333333;9,51666666666667;0,516666666666667;3
1923;0;1;1;0;0;92,5;0;0;1;3;2;1;2;2,08333;3,58333;4,08333;0;0;0;1;0;0;0;0;0;305;305;290;1;1,5;1;4,08333333333333;0,416666666666667;6,08333333333333;3
1925;1;1;0;1;0;50;0;1;0;10;7;1;7;3,93333;6,43333;6,43333;1;0;0;1;0;0;0;1;0;660;550;520;2;2;1;4;2;5;2
1926;0;2;1;0;0;350;0;1;0;7;8;6;2;4,08333;5,58333;6,58333;0;0;1;0;0;1;0;0;1;390;410;455;1;2;0;0,5;7;5,5;1
1927;0;1;1;0;0;162,5;0;1;0;3;9;9;7;4,61667;5,61667;6,61667;0;0;1;0;0;0;1;0;0;320;390;405;0,5;1,5;0;2;2,5;3,5;1
1929;1;1;1;0;0;162,5;0;0;1;7;1;4;3;6,15;8,15;7,65;0;1;0;1;0;0;0;1;0;565;630;630;1,5;1;0;3,15;8,15;7,65;1
1930;1;1;0;1;0;92,5;1;1;0;5;6;7;10;0,916667;3,41667;3,41667;0;0;1;0;0;0;1;0;0;110;135;110;2;2;1;9,41666666666667;10,4166666666667;11,9166666666667;1
1931;0;2;0;0;1;350;0;0;1;1;1;1;3;5,06667;7,56667;7,06667;0;0;0;0;1;0;0;1;0;290;290;235;2;1,5;0;1,5;3;3;1
1932;0;1;0;1;0;137,5;1;0;1;6;8;7;5;1,66667;4,16667;3,66667;0;1;0;0;0;1;1;0;0;275;290;300;2;1,5;0;2;3,5;2;1
1934;0;2;1;0;0;70;1;1;0;4;2;6;3;1,25;2,75;3,25;1;0;0;0;0;1;0;1;0;145;165;165;1;1,5;1;2;9,5;6,5;1
1935;0;1;0;0;0;30;0;0;0;11;3;1;11;1;3;3,5;1;0;0;0;0;1;0;1;0;165;205;205;1,5;2;1;14,5;5,5;7;1
1936;0;2;1;0;0;50;1;0;1;1;3;6;7;2,41667;3,91667;3,91667;0;0;1;0;1;0;0;1;0;320;305;235;1;1;1;9,08333333333333;2,58333333333333;4,58333333333333;1
1938;0;2;0;0;1;50;0;1;0;3;3;2;7;2,75;4,25;5,25;1;0;0;0;1;0;0;0;0;295;280;320;1;2;1;3;1;3;2
1939;0;1;0;0;1;350;1;1;0;4;2;6;3;1,16667;2,66667;3,16667;1;0;0;0;0;1;0;1;0;190;220;220;1;1,5;0;8;0,5;3,5;2
1940;1;2;1;0;0;137,5;0;1;0;7;6;1;6;5,45;6,45;7,95;1;0;0;0;0;0;0;0;0;465;445;345;0,5;2;0;2,95;2,45;11,45;1
1941;0;1;1;0;0;50;0;0;1;3;9;1;4;5,8;6,8;7,8;0;0;0;0;0;1;0;0;0;195;235;195;0,5;1,5;1;2,8;2,2;1,2;3
1942;0;1;0;0;0;350;0;0;1;1;5;1;5;5,88333;7,88333;7,88333;0;0;0;0;0;0;0;1;0;760;760;835;1,5;1,5;0;2;6,5;0,5;1
1943;0;1;0;0;1;112,5;0;1;0;1;1;1;4;5,05;6,55;6,55;1;0;0;0;0;1;1;0;0;660;515;545;1;1;0;6;1,5;0;3
1944;0;4;0;1;0;162,5;0;1;0;6;6;2;4;2,53333;4,53333;4,53333;0;0;1;0;0;1;0;0;1;265;280;250;1,5;1,5;0;0,966666666666667;2,53333333333333;10,0333333333333;3
1946;0;2;0;0;1;350;0;0;0;7;1;2;5;5,06667;6,06667;7,06667;0;0;0;0;0;1;0;0;0;240;220;210;0,5;1,5;0;4,5;1,5;4,5;2
1947;0;2;1;0;0;162,5;1;0;1;7;1;4;3;2,41667;3,41667;4,41667;0;0;1;0;0;0;1;0;0;415;380;320;0,5;1,5;0;1,5;1,5;1,5;1
1951;0;2;1;0;0;60;1;1;0;5;1;6;7;4,53333;6,03333;6,03333;0;0;0;1;0;0;0;0;1;320;255;320;1;1;1;8,53333333333333;6,03333333333333;4,03333333333333;2
1952;0;1;1;0;0;30;0;1;0;3;4;6;2;5,61667;6,61667;7,61667;0;1;0;0;1;0;0;0;1;370;370;330;0,5;1,5;1;3,5;0,5;9,5;1
1953;0;2;0;0;0;30;0;0;0;9;7;1;7;1,9;3,4;2,9;0;0;0;0;0;0;1;0;0;145;145;130;1;0,5;1;3;0;9;1
1954;0;1;0;1;0;187,5;1;0;1;7;7;3;7;4,88333;6,38333;6,88333;0;1;0;0;0;0;0;0;1;315;415;415;1;1,5;0;2,38333333333333;0,883333333333333;3,38333333333333;1
1956;0;4;1;0;0;137,5;0;0;1;5;2;2;3;5,33333;6,83333;6,33333;0;0;1;0;0;1;0;0;0;545;455;500;1;0,5;0;0,333333333333333;4,83333333333333;1,66666666666667;2
1957;0;4;1;0;0;20;0;1;0;1;1;1;3;5,23333;7,73333;7,23333;0;0;0;0;1;0;0;1;0;280;280;225;2;1,5;1;2,5;4;2;2
1958;0;4;0;1;0;350;1;0;1;2;6;5;7;2,85;3,85;5,35;0;0;1;1;0;0;0;0;1;210;230;230;0,5;2;0;7;0,5;1;1
1959;0;2;1;0;0;112,5;1;0;1;8;3;1;10;3,61667;4,61667;4,61667;0;0;0;0;1;0;1;0;0;540;440;540;0,5;0,5;0;0,366666666666667;1,63333333333333;1,36666666666667;2
1961;0;2;0;1;0;50;0;0;0;1;6;4;5;2,63333;4,13333;3,63333;0;0;1;0;0;1;0;0;0;275;300;240;1;0,5;1;13,5166666666667;9,01666666666667;18,0166666666667;1
1962;1;1;0;0;1;112,5;0;1;0;1;10;7;1;1,9;3,9;4,4;0;0;0;1;0;0;0;0;0;460;345;400;1,5;2;0;3,5;0,5;6,5;2
1965;1;2;1;0;0;50;1;0;1;1;6;2;3;4,56667;7,06667;7,06667;1;0;0;1;0;0;0;1;0;710;745;675;2;2;1;4,06666666666667;9,56666666666667;6,56666666666667;1
1966;0;1;1;0;0;50;1;0;1;3;2;10;8;4,56667;7,06667;6,06667;0;1;0;0;0;1;0;1;0;380;435;330;2;1;1;2;9;4;3
1967;1;1;1;0;0;30;1;1;0;6;6;2;4;5,71667;7,71667;7,71667;0;0;1;0;0;1;0;0;1;580;615;550;1,5;1,5;1;10,2833333333333;6,78333333333333;0,716666666666667;1
1968;0;1;1;0;0;80;0;1;0;7;7;3;7;2,53333;4,03333;4,53333;0;1;0;0;0;0;0;0;1;160;210;210;1;1,5;1;1;3,5;0,5;1
1970;0;1;0;0;1;50;1;1;0;6;4;4;11;4,61667;6,11667;6,11667;1;0;0;0;0;1;1;0;0;550;645;775;1;1;1;4,88333333333333;1,61666666666667;1,61666666666667;1
1971;0;1;1;0;0;40;0;1;0;2;3;4;3;2,66667;3,66667;4,66667;0;0;0;0;0;1;0;0;0;195;165;235;0,5;1,5;1;4,5;1,5;0;1
1973;0;1;1;0;0;80;0;1;0;7;9;5;8;1,9;4,4;2,9;1;0;0;1;0;0;1;0;0;315;280;240;2;0,5;1;1;11,5;4;1
1974;0;1;0;1;0;112,5;1;1;0;9;1;5;3;4,53333;6,53333;7,03333;0;0;0;1;0;0;0;0;0;560;640;480;1,5;2;0;7,53333333333333;3,53333333333333;5,03333333333333;1
1975;0;1;1;0;0;112,5;1;1;0;3;2;11;9;1,25;2,75;3,25;0;0;1;0;1;0;1;0;0;370;370;390;1;1,5;0;3,25;3,25;3,25;1
1976;1;1;0;1;0;70;1;0;1;4;4;1;4;1;2;3;0;0;1;0;0;0;1;0;0;205;175;175;0,5;1,5;1;6,5;12;11,5;1
1977;0;1;1;0;0;60;1;0;0;2;2;10;1;5,15;6,15;7,65;1;0;0;0;0;0;0;0;0;680;610;715;0,5;2;1;4;1;1;1
1979;0;1;1;0;0;92,5;1;1;0;6;8;3;6;1,9;4,4;3,9;1;0;0;0;0;0;0;0;0;255;240;230;2;1,5;1;1,6;2,4;8,6;1
1980;1;2;0;1;0;350;0;0;0;10;6;7;1;1,81667;3,81667;3,81667;1;0;0;0;1;0;0;0;0;185;165;190;1,5;1,5;0;1;7;5,5;1
1981;0;2;0;1;0;137,5;1;1;0;3;3;2;7;4,08333;6,58333;5,08333;0;0;0;0;0;1;0;0;1;250;265;265;2;0,5;0;0,583333333333333;7,58333333333333;7,58333333333333;1
1982;1;1;1;0;0;350;0;0;1;2;10;1;3;2,41667;4,91667;3,41667;0;0;1;0;0;0;0;1;0;520;495;470;2;0,5;0;1,5;0;1,5;1
1983;1;2;1;0;0;187,5;1;0;1;4;5;4;2;6,35;7,35;8,85;1;0;0;0;0;0;0;0;0;715;1005;755;0,5;2;0;5,35;4,35;2,85;1
1985;0;1;1;0;0;162,5;1;0;1;1;7;5;2;1,66667;3,66667;3,66667;1;0;0;0;1;0;0;0;0;150;110;150;1,5;1,5;0;0,5;2;3,5;2
1986;0;4;1;0;0;137,5;1;0;1;11;2;4;7;1,56667;2,56667;3,06667;0;1;0;0;1;0;0;0;0;270;285;260;0,5;1;0;8,5;4;0,5;1
1987;0;3;1;0;0;162,5;1;1;0;1;6;2;3;2,05;4,55;4,55;1;0;0;1;0;0;0;1;0;550;575;525;2;2;0;2,05;6,55;4,55;3
1988;1;1;1;0;0;80;0;1;0;7;3;3;8;4,83333;6,83333;6,33333;0;0;1;0;0;1;0;0;0;360;375;340;1,5;1;1;4;3;4;1
1989;1;1;0;1;0;92,5;0;1;0;5;9;4;1;5,3;7,3;7,8;1;0;0;0;0;1;0;1;0;680;560;680;1,5;2;1;1,3;2,3;0,2;1
1990;0;2;1;0;0;137,5;1;0;1;8;3;8;2;4,01667;5,01667;5,01667;0;0;1;1;0;0;0;0;0;700;580;550;0,5;0,5;0;4,01666666666667;0,0166666666666667;2,01666666666667;2
1992;0;1;1;0;0;30;1;1;0;8;4;7;5;4,06667;5,56667;5,56667;0;0;0;1;0;0;0;0;1;240;280;255;1;1;1;0,0666666666666667;5,56666666666667;3,56666666666667;3
1993;0;2;1;0;0;350;0;0;1;2;1;3;8;1,81667;2,81667;3,81667;1;0;0;1;0;0;0;1;0;415;345;380;0,5;1,5;0;6;10,5;1,5;1
1994;1;1;1;0;0;112,5;1;0;1;1;11;3;4;2,08333;3,08333;3,08333;0;1;0;0;0;1;0;1;0;255;285;255;0,5;0,5;0;2,5;1,5;1,5;3
1996;0;1;0;0;0;50;0;0;1;4;5;2;8;2,43333;3,43333;4,93333;0;1;0;0;0;1;1;0;0;615;500;645;0,5;2;1;7,06666666666667;0,0666666666666667;1,56666666666667;2
1997;0;1;0;0;1;40;0;1;0;1;3;5;4;4,4;6,9;6,4;1;0;0;0;0;0;0;0;0;275;390;375;2;1,5;1;4;5;2;1
